[2025-02-14 04:00:30][MAIN] - Contacting Arduino..
[2025-02-14 04:00:30][MAIN] - Arduino found!
[2025-02-14 04:00:30][MAIN] - Actuator running.
[2025-02-14 19:19:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:19:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:19:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:20:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:20:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:20:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:20:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:20:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:20:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:21:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:21:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:21:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:21:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:21:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:21:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:22:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:22:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:22:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:22:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:22:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:22:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:23:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:23:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:23:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:23:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:23:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:23:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:24:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:24:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:24:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:24:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:24:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:24:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:25:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:25:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:25:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:25:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:25:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:25:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:26:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:26:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:26:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:26:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:26:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:26:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:27:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:27:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:27:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:27:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:27:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:27:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:28:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:28:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:28:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:28:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:28:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:28:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:29:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:29:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:29:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:29:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:29:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:29:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:30:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:30:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:30:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:30:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:30:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:30:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:31:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:31:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:31:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:31:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:31:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:31:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:32:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:32:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:32:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:32:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:32:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:32:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:33:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:33:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:33:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:33:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:33:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:33:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:34:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:34:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:34:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:34:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:34:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:34:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:35:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:35:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:35:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:35:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:35:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:35:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:36:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:36:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:36:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:36:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:36:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:36:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:37:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:37:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:37:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:37:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:37:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:37:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:38:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:38:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:38:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:38:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:38:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:38:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:39:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:39:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:39:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:39:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:39:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:39:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:40:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:40:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:40:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:40:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:40:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:40:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:41:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:41:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:41:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:41:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:41:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:41:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:42:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:42:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:42:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:42:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:42:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:42:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:43:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:43:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:43:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:43:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:43:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:43:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:44:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:44:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:44:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:44:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:44:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:44:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:45:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:45:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:45:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:45:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:45:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:46:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:46:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:46:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:46:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:46:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:46:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:47:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:47:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:47:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:47:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:47:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:47:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:48:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:48:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:48:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:48:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:48:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:48:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:49:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:49:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:49:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:49:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:49:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:49:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:50:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:50:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:50:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:50:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:50:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:50:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:51:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:51:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:51:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:51:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:51:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:51:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:52:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:52:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:52:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:52:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:52:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:52:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:53:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:53:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:53:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:53:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:53:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:53:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:54:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:54:02][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-14 19:54:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:54:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:54:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:54:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:54:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:55:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:55:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:55:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:55:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:55:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:55:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:56:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:56:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:56:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:56:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:56:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:56:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:57:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:57:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:57:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:57:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:57:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:57:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:58:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:58:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:58:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:58:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:58:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:58:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:59:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:59:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:59:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:59:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:59:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 19:59:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:00:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:00:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:00:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:00:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:00:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:00:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:01:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:01:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:01:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:01:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:01:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:01:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:02:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:02:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:02:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:02:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:02:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:02:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:03:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:03:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:03:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:03:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:03:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:03:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:04:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:04:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:04:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:04:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:04:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:04:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:05:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:05:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:05:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:05:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:05:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:05:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:06:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:06:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:06:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:06:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:06:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:06:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:07:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:07:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:07:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:07:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:07:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:07:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:08:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:08:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:08:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:08:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:08:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:08:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:09:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:09:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:09:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:09:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:09:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:09:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:10:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:10:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:10:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:10:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:10:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:10:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:11:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:11:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:11:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:11:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:11:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:11:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:12:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:12:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:12:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:12:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:12:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:12:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:13:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:13:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:13:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:13:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:13:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:13:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:14:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:14:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:14:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:14:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:14:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:14:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:15:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:15:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:15:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:15:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:15:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:15:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:16:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:16:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:16:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:16:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:16:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:16:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:17:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 20:17:17][FLASK] - AUDIO: {'audio': 'pingvol'}
