[2025-02-13 04:00:13][MAIN] - Contacting Arduino..
[2025-02-13 04:00:13][MAIN] - Arduino found!
[2025-02-13 04:00:13][MAIN] - Actuator running.
[2025-02-13 17:36:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:36:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:37:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:37:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:37:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:37:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:37:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:37:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:38:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:38:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:38:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:38:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:38:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:38:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:39:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:39:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:39:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:39:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:39:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:39:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:40:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:40:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:40:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:40:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:40:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:40:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:41:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:41:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:41:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:41:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:41:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:41:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:42:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:42:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:42:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:42:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:42:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:42:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:43:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:43:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:43:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:43:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:43:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:43:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:44:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:44:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:44:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:44:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:44:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:44:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:45:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:45:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:45:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:45:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:45:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:45:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:46:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:46:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:46:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:46:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:46:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:46:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:47:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:47:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:47:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:47:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:47:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:47:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:48:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:48:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:48:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:48:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:48:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:48:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:49:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:49:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:49:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:49:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:49:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:49:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:50:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:50:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:50:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:50:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:50:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:50:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:51:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:51:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:51:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:51:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:51:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:51:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:52:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:52:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:52:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:52:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:52:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:52:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:53:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:53:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:53:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:53:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:53:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:53:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:54:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:54:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:54:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:54:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:54:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:54:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:55:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:55:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:55:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:55:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:55:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:55:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:56:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:56:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:56:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:56:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:56:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:56:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:57:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:57:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:57:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:57:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:57:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:57:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:58:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:58:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:58:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:58:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:58:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:58:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:59:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:59:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:59:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:59:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:59:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 17:59:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:00:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:00:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:00:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:00:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:00:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:00:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:01:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:01:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:01:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:01:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:01:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:01:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:02:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:02:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:02:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:02:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:02:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:03:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:03:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:03:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:03:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:03:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:03:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:04:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:04:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:04:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:04:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:04:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:04:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:05:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:05:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:05:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:05:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:05:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:05:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:06:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:06:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:06:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:06:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:06:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:06:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:07:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:07:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:07:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:07:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:07:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:07:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:08:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:08:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:08:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:08:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:08:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:08:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:09:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:09:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:09:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:09:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:09:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:09:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:10:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:10:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:10:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:10:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:10:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:10:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:11:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:11:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:11:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:11:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:11:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:11:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:12:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:12:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:12:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:12:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:12:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:12:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:13:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:13:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:13:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:13:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:13:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:13:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:14:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:14:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:14:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:14:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:14:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:14:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:15:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:15:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:15:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:15:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:15:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:15:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:16:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:16:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:16:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:16:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:16:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:16:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:17:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:17:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:17:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:17:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:17:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:17:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:18:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:18:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:18:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:18:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:18:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:18:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:19:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:19:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:19:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:19:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:19:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:19:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:20:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:20:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:20:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:20:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:20:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:20:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:21:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:21:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:21:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:21:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:21:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:21:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:22:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:22:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:22:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:22:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:22:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:22:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:23:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:23:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:23:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:23:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:23:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:23:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:24:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:24:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:24:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:24:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:24:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:24:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:25:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:25:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:25:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:25:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:25:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:25:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:26:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:26:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:26:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:26:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:26:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:26:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:27:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:27:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:27:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:27:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:27:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:27:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:28:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:28:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:28:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:28:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:28:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:28:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:29:58][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-13 18:30:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:30:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:30:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:30:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:30:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:30:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:31:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:31:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:31:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:31:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:31:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:31:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:32:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:32:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:32:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:32:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:32:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:32:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:33:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:33:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:33:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:33:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:33:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:33:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:34:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:34:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 18:34:29][FLASK] - AUDIO: {'audio': 'pingvol'}
